IDENTIFIER,CONCEPT_CODE,SHORT_URI,DEFINITION,DESCRIPTORS,PARENTS,value,PUBLIC_ID
"getNextPvId()","","UBERON_0010269","","","UBERON_0002240","filum terminale internum","tissue_type"
"getNextPvId()","","UBERON_0010270","","","UBERON_0002240","filum terminale externum","tissue_type"
"getNextPvId()","","UBERON_0005497","","","","non-neural ectoderm","tissue_type"
"getNextPvId()","","UBERON_2007013","","","","preplacodal ectoderm","tissue_type"
"getNextPvId()","","UBERON_0005969","","","UBERON_0000970","eye trabecular meshwork","tissue_type"
"getNextPvId()","","UBERON_0011918","","","UBERON_0000970","line of Schwalbe","tissue_type"
"getNextPvId()","","UBERON_0008324","","","","erectile tissue","tissue_type"
"getNextPvId()","","UBERON_0006653","","","","glans clitoris","tissue_type"
"getNextPvId()","","UBERON_0011183","","","","corpus spongiosum of penis","tissue_type"
"getNextPvId()","","UBERON_0006609","","","","corpus cavernosum","tissue_type"
"getNextPvId()","","UBERON_0004713","","","","corpus cavernosum penis","tissue_type"
"getNextPvId()","","UBERON_0006639","","","","crus of penis","tissue_type"
"getNextPvId()","","UBERON_0015174","","","","helicine artery of penis","tissue_type"
"getNextPvId()","","UBERON_0006608","","","","corpus cavernosum clitoridis","tissue_type"
"getNextPvId()","","UBERON_0006640","","","","crus of clitoris","tissue_type"
"getNextPvId()","","UBERON_0018533","","","","crus of penis or clitoris","tissue_type"
"getNextPvId()","","UBERON_0009010","","","","periurethral tissue","tissue_type"
"getNextPvId()","","UBERON_0011818","","","","superficial fascia","tissue_type"
"getNextPvId()","","UBERON_0012327","","","","pearly penile papule","tissue_type"
"getNextPvId()","","UBERON_0012376","","","","retromolar triangle","tissue_type"
"getNextPvId()","","UBERON_0018303","","","UBERON_0002369","adrenal tissue","tissue_type"
"getNextPvId()","","UBERON_0010232","","","UBERON_0000922","placodal ectoderm","tissue_type"
"getNextPvId()","","UBERON_0000913","","","","interstitial fluid","tissue_type"
